6510			0.0317  		0.0319  		-0.0003 
6520			0.0319  		0.0393  		0.0002  
6530			0.0393  		0.0349  		-0.0001 
6540			0.0349  		0.0297  		-0.0004 
6550			0.0297  		0.0371  		0.0000  
6560			0.0371  		0.0346  		-0.0001 
6570			0.0346  		0.0299  		-0.0004 
6580			0.0299  		0.0377  		0.0001  
6590			0.0377  		0.0372  		0.0001  
6600			0.0372  		0.0292  		-0.0005 
6610			0.0292  		0.0347  		-0.0001 
6620			0.0347  		0.0366  		0.0000  
6630			0.0366  		0.0295  		-0.0005 
6640			0.0295  		0.0353  		-0.0001 
6650			0.0353  		0.0389  		0.0001  
6660			0.0389  		0.0311  		-0.0003 
6670			0.0311  		0.0321  		-0.0003 
6680			0.0321  		0.0376  		0.0001  
6690			0.0376  		0.0311  		-0.0003 
6700			0.0311  		0.0325  		-0.0002 
6710			0.0325  		0.0391  		0.0002  
6720			0.0391  		0.0338  		-0.0002 
6730			0.0338  		0.0297  		-0.0004 
6740			0.0297  		0.0371  		0.0000  
6750			0.0371  		0.0336  		-0.0002 
6760			0.0336  		0.0302  		-0.0004 
6770			0.0302  		0.0380  		0.0001  
6780			0.0380  		0.0365  		0.0000  
6790			0.0365  		0.0290  		-0.0005 
6800			0.0290  		0.0353  		-0.0001 
6810			0.0353  		0.0360  		-0.0000 
6820			0.0360  		0.0293  		-0.0005 
6830			0.0293  		0.0358  		-0.0000 
6840			0.0358  		0.0383  		0.0001  
6850			0.0383  		0.0303  		-0.0004 
6860			0.0303  		0.0326  		-0.0002 
6870			0.0326  		0.0373  		0.0001  
6880			0.0373  		0.0303  		-0.0004 
6890			0.0303  		0.0331  		-0.0002 
6900			0.0331  		0.0390  		0.0002  
6910			0.0390  		0.0329  		-0.0002 
6920			0.0329  		0.0301  		-0.0004 
6930			0.0301  		0.0373  		0.0001  
6940			0.0373  		0.0328  		-0.0002 
6950			0.0328  		0.0305  		-0.0004 
6960			0.0305  		0.0380  		0.0001  
6970			0.0380  		0.0353  		-0.0001 
6980			0.0353  		0.0284  		-0.0005 
6990			0.0284  		0.0355  		-0.0001 
7000			0.0355  		0.0351  		-0.0001 
7010			0.0351  		0.0292  		-0.0004 
7020			0.0292  		0.0364  		0.0000  
7030			0.0364  		0.0378  		0.0001  
7040			0.0378  		0.0297  		-0.0004 
7050			0.0297  		0.0334  		-0.0002 
7060			0.0334  		0.0371  		0.0000  
7070			0.0371  		0.0300  		-0.0004 
7080			0.0300  		0.0339  		-0.0001 
7090			0.0339  		0.0390  		0.0001  
7100			0.0390  		0.0320  		-0.0003 
7110			0.0320  		0.0306  		-0.0003 
7120			0.0306  		0.0375  		0.0001  
7130			0.0375  		0.0321  		-0.0003 
7140			0.0321  		0.0315  		-0.0003 
7150			0.0315  		0.0391  		0.0001  
7160			0.0391  		0.0354  		-0.0001 
7170			0.0354  		0.0295  		-0.0004 
7180			0.0295  		0.0368  		0.0000  
7190			0.0368  		0.0350  		-0.0001 
7200			0.0350  		0.0297  		-0.0004 
7210			0.0297  		0.0373  		0.0001  
7220			0.0373  		0.0376  		0.0001  
7230			0.0376  		0.0294  		-0.0004 
7240			0.0294  		0.0342  		-0.0001 
7250			0.0342  		0.0368  		0.0000  
7260			0.0368  		0.0296  		-0.0004 
7270			0.0296  		0.0348  		-0.0001 
7280			0.0348  		0.0390  		0.0001  
7290			0.0390  		0.0316  		-0.0003 
7300			0.0316  		0.0316  		-0.0003 
7310			0.0316  		0.0377  		0.0001  
7320			0.0377  		0.0315  		-0.0003 
7330			0.0315  		0.0320  		-0.0002 
7340			0.0320  		0.0390  		0.0001  
7350			0.0390  		0.0342  		-0.0001 
7360			0.0342  		0.0294  		-0.0004 
7370			0.0294  		0.0369  		0.0000  
7380			0.0369  		0.0340  		-0.0001 
7390			0.0340  		0.0299  		-0.0004 
7400			0.0299  		0.0377  		0.0001  
7410			0.0377  		0.0368  		0.0000  
7420			0.0368  		0.0291  		-0.0004 
7430			0.0291  		0.0349  		-0.0001 
7440			0.0349  		0.0363  		-0.0000 
7450			0.0363  		0.0293  		-0.0004 
7460			0.0293  		0.0354  		-0.0001 
7470			0.0354  		0.0386  		0.0001  
7480			0.0386  		0.0307  		-0.0003 
7490			0.0307  		0.0322  		-0.0002 
7500			0.0322  		0.0374  		0.0001  
7510			0.0374  		0.0307  		-0.0003 
7520			0.0307  		0.0326  		-0.0002 
7530			0.0326  		0.0390  		0.0001  
7540			0.0390  		0.0334  		-0.0002 
7550			0.0334  		0.0298  		-0.0004 
7560			0.0298  		0.0371  		0.0000  
7570			0.0371  		0.0332  		-0.0002 
7580			0.0332  		0.0302  		-0.0004 
7590			0.0302  		0.0378  		0.0001  
7600			0.0378  		0.0358  		-0.0000 
7610			0.0358  		0.0285  		-0.0005 
7620			0.0285  		0.0351  		-0.0001 
7630			0.0351  		0.0355  		-0.0000 
7640			0.0355  		0.0292  		-0.0004 
7650			0.0292  		0.0360  		-0.0000 
7660			0.0360  		0.0381  		0.0001  
7670			0.0381  		0.0300  		-0.0004 
7680			0.0300  		0.0329  		-0.0002 
7690			0.0329  		0.0372  		0.0000  
7700			0.0372  		0.0303  		-0.0003 
7710			0.0303  		0.0334  		-0.0002 
7720			0.0334  		0.0390  		0.0001  
7730			0.0390  		0.0324  		-0.0002 
7740			0.0324  		0.0302  		-0.0003 
7750			0.0302  		0.0374  		0.0001  
7760			0.0374  		0.0326  		-0.0002 
7770			0.0326  		0.0311  		-0.0003 
7780			0.0311  		0.0389  		0.0001  
7790			0.0389  		0.0358  		-0.0000 
7800			0.0358  		0.0294  		-0.0004 
7810			0.0294  		0.0365  		0.0000  
7820			0.0365  		0.0354  		-0.0000 
7830			0.0354  		0.0296  		-0.0004 
7840			0.0296  		0.0369  		0.0000  
7850			0.0369  		0.0379  		0.0001  
7860			0.0379  		0.0296  		-0.0004 
7870			0.0296  		0.0338  		-0.0001 
7880			0.0338  		0.0371  		0.0000  
7890			0.0371  		0.0298  		-0.0004 
7900			0.0298  		0.0343  		-0.0001 
7910			0.0343  		0.0392  		0.0001  
7920			0.0392  		0.0320  		-0.0002 
7930			0.0320  		0.0312  		-0.0003 
7940			0.0312  		0.0377  		0.0001  
7950			0.0377  		0.0319  		-0.0002 
7960			0.0319  		0.0316  		-0.0003 
7970			0.0316  		0.0389  		0.0001  
7980			0.0389  		0.0347  		-0.0001 
7990			0.0347  		0.0292  		-0.0004 
8000			0.0292  		0.0366  		0.0000  
8010			0.0366  		0.0344  		-0.0001 
8020			0.0344  		0.0297  		-0.0004 
8030			0.0297  		0.0374  		0.0001  
8040			0.0374  		0.0372  		0.0000  
8050			0.0372  		0.0293  		-0.0004 
8060			0.0293  		0.0345  		-0.0001 
8070			0.0345  		0.0366  		0.0000  
8080			0.0366  		0.0295  		-0.0004 
8090			0.0295  		0.0349  		-0.0001 
8100			0.0349  		0.0387  		0.0001  
8110			0.0387  		0.0311  		-0.0003 
8120			0.0311  		0.0317  		-0.0002 
8130			0.0317  		0.0375  		0.0001  
8140			0.0375  		0.0311  		-0.0003 
8150			0.0311  		0.0322  		-0.0002 
8160			0.0322  		0.0390  		0.0001  
8170			0.0390  		0.0339  		-0.0001 
8180			0.0339  		0.0295  		-0.0004 
8190			0.0295  		0.0369  		0.0000  
8200			0.0369  		0.0337  		-0.0001 
8210			0.0337  		0.0299  		-0.0003 
8220			0.0299  		0.0375  		0.0001  
8230			0.0375  		0.0362  		-0.0000 
8240			0.0362  		0.0285  		-0.0004 
8250			0.0285  		0.0347  		-0.0001 
8260			0.0347  		0.0358  		-0.0000 
8270			0.0358  		0.0292  		-0.0004 
8280			0.0292  		0.0356  		-0.0000 
8290			0.0356  		0.0383  		0.0001  
8300			0.0383  		0.0304  		-0.0003 
8310			0.0304  		0.0324  		-0.0002 
8320			0.0324  		0.0374  		0.0000  
8330			0.0374  		0.0306  		-0.0003 
8340			0.0306  		0.0330  		-0.0002 
8350			0.0330  		0.0390  		0.0001  
8360			0.0390  		0.0329  		-0.0002 
8370			0.0329  		0.0299  		-0.0003 
8380			0.0299  		0.0372  		0.0000  
8390			0.0372  		0.0330  		-0.0002 
8400			0.0330  		0.0307  		-0.0003 
8410			0.0307  		0.0387  		0.0001  
8420			0.0387  		0.0363  		-0.0000 
8430			0.0363  		0.0294  		-0.0004 
8440			0.0294  		0.0362  		-0.0000 
8450			0.0362  		0.0358  		-0.0000 
8460			0.0358  		0.0295  		-0.0004 
8470			0.0295  		0.0365  		0.0000  
8480			0.0365  		0.0382  		0.0001  
8490			0.0382  		0.0299  		-0.0003 
8500			0.0299  		0.0333  		-0.0001 
8510			0.0333  		0.0372  		0.0000  
8520			0.0372  		0.0301  		-0.0003 
8530			0.0301  		0.0339  		-0.0001 
8540			0.0339  		0.0392  		0.0001  
8550			0.0392  		0.0325  		-0.0002 
8560			0.0325  		0.0308  		-0.0003 
8570			0.0308  		0.0376  		0.0001  
8580			0.0376  		0.0323  		-0.0002 
8590			0.0323  		0.0312  		-0.0003 
8600			0.0312  		0.0387  		0.0001  
8610			0.0387  		0.0352  		-0.0001 
8620			0.0352  		0.0291  		-0.0004 
8630			0.0291  		0.0363  		0.0000  
8640			0.0363  		0.0349  		-0.0001 
8650			0.0349  		0.0295  		-0.0003 
8660			0.0295  		0.0371  		0.0000  
8670			0.0371  		0.0376  		0.0001  
8680			0.0376  		0.0295  		-0.0003 
8690			0.0295  		0.0341  		-0.0001 
8700			0.0341  		0.0368  		0.0000  
8710			0.0368  		0.0296  		-0.0003 
8720			0.0296  		0.0345  		-0.0001 
8730			0.0345  		0.0389  		0.0001  
8740			0.0389  		0.0315  		-0.0002 
8750			0.0315  		0.0313  		-0.0002 
8760			0.0313  		0.0375  		0.0001  
8770			0.0375  		0.0315  		-0.0002 
8780			0.0315  		0.0318  		-0.0002 
8790			0.0318  		0.0389  		0.0001  
8800			0.0389  		0.0343  		-0.0001 
8810			0.0343  		0.0293  		-0.0004 
8820			0.0293  		0.0367  		0.0000  
8830			0.0367  		0.0341  		-0.0001 
8840			0.0341  		0.0297  		-0.0003 
8850			0.0297  		0.0372  		0.0000  
8860			0.0372  		0.0365  		0.0000  
8870			0.0365  		0.0286  		-0.0004 
8880			0.0286  		0.0343  		-0.0001 
8890			0.0343  		0.0361  		-0.0000 
8900			0.0361  		0.0293  		-0.0003 
8910			0.0293  		0.0351  		-0.0001 
8920			0.0351  		0.0385  		0.0001  
8930			0.0385  		0.0308  		-0.0003 
8940			0.0308  		0.0319  		-0.0002 
8950			0.0319  		0.0374  		0.0000  
8960			0.0374  		0.0310  		-0.0003 
8970			0.0310  		0.0325  		-0.0002 
8980			0.0325  		0.0390  		0.0001  
8990			0.0390  		0.0334  		-0.0001 
9000			0.0334  		0.0295  		-0.0003 
9010			0.0295  		0.0371  		0.0000  
9020			0.0371  		0.0335  		-0.0001 
9030			0.0335  		0.0304  		-0.0003 
9040			0.0304  		0.0384  		0.0001  
9050			0.0384  		0.0367  		0.0000  
9060			0.0367  		0.0294  		-0.0003 
9070			0.0294  		0.0358  		-0.0000 
9080			0.0358  		0.0362  		-0.0000 
9090			0.0362  		0.0295  		-0.0003 
9100			0.0295  		0.0361  		-0.0000 
9110			0.0361  		0.0385  		0.0001  
9120			0.0385  		0.0303  		-0.0003 
9130			0.0303  		0.0328  		-0.0002 
9140			0.0328  		0.0374  		0.0000  
9150			0.0374  		0.0304  		-0.0003 
9160			0.0304  		0.0334  		-0.0001 
9170			0.0334  		0.0393  		0.0001  
9180			0.0393  		0.0330  		-0.0002 
9190			0.0330  		0.0304  		-0.0003 
9200			0.0304  		0.0375  		0.0001  
9210			0.0375  		0.0328  		-0.0002 
9220			0.0328  		0.0308  		-0.0003 
9230			0.0308  		0.0385  		0.0001  
9240			0.0385  		0.0356  		-0.0000 
9250			0.0356  		0.0290  		-0.0004 
9260			0.0290  		0.0360  		-0.0000 
9270			0.0360  		0.0353  		-0.0000 
9280			0.0353  		0.0294  		-0.0003 
9290			0.0294  		0.0367  		0.0000  
9300			0.0367  		0.0379  		0.0001  
9310			0.0379  		0.0297  		-0.0003 
9320			0.0297  		0.0336  		-0.0001 
9330			0.0336  		0.0371  		0.0000  
9340			0.0371  		0.0298  		-0.0003 
9350			0.0298  		0.0340  		-0.0001 
9360			0.0340  		0.0390  		0.0001  
9370			0.0390  		0.0320  		-0.0002 
9380			0.0320  		0.0309  		-0.0003 
9390			0.0309  		0.0375  		0.0000  
9400			0.0375  		0.0319  		-0.0002 
9410			0.0319  		0.0313  		-0.0002 
9420			0.0313  		0.0387  		0.0001  
9430			0.0387  		0.0348  		-0.0001 
9440			0.0348  		0.0291  		-0.0003 
9450			0.0291  		0.0365  		0.0000  
9460			0.0365  		0.0345  		-0.0001 
9470			0.0345  		0.0295  		-0.0003 
9480			0.0295  		0.0369  		0.0000  
9490			0.0369  		0.0369  		0.0000  
9500			0.0369  		0.0288  		-0.0004 
9510			0.0288  		0.0338  		-0.0001 
9520			0.0338  		0.0364  		0.0000  
9530			0.0364  		0.0294  		-0.0003 
9540			0.0294  		0.0347  		-0.0001 
9550			0.0347  		0.0387  		0.0001  
9560			0.0387  		0.0312  		-0.0002 
9570			0.0312  		0.0315  		-0.0002 
9580			0.0315  		0.0375  		0.0000  
9590			0.0375  		0.0314  		-0.0002 
9600			0.0314  		0.0321  		-0.0002 
9610			0.0321  		0.0389  		0.0001  
9620			0.0389  		0.0339  		-0.0001 
9630			0.0339  		0.0293  		-0.0003 
9640			0.0293  		0.0368  		0.0000  
9650			0.0368  		0.0339  		-0.0001 
9660			0.0339  		0.0301  		-0.0003 
9670			0.0301  		0.0381  		0.0001  
9680			0.0381  		0.0371  		0.0000  
9690			0.0371  		0.0295  		-0.0003 
9700			0.0295  		0.0354  		-0.0000 
9710			0.0354  		0.0365  		0.0000  
9720			0.0365  		0.0296  		-0.0003 
9730			0.0296  		0.0357  		-0.0000 
9740			0.0357  		0.0387  		0.0001  
9750			0.0387  		0.0306  		-0.0003 
9760			0.0306  		0.0324  		-0.0002 
9770			0.0324  		0.0375  		0.0000  
9780			0.0375  		0.0307  		-0.0002 
9790			0.0307  		0.0329  		-0.0001 
9800			0.0329  		0.0393  		0.0001  
9810			0.0393  		0.0334  		-0.0001 
9820			0.0334  		0.0301  		-0.0003 
9830			0.0301  		0.0374  		0.0000  
9840			0.0374  		0.0332  		-0.0001 
9850			0.0332  		0.0305  		-0.0003 
9860			0.0305  		0.0383  		0.0001  
9870			0.0383  		0.0361  		-0.0000 
9880			0.0361  		0.0290  		-0.0003 
9890			0.0290  		0.0357  		-0.0000 
9900			0.0357  		0.0356  		-0.0000 
9910			0.0356  		0.0293  		-0.0003 
9920			0.0293  		0.0363  		-0.0000 
9930			0.0363  		0.0382  		0.0001  
9940			0.0382  		0.0300  		-0.0003 
9950			0.0300  		0.0331  		-0.0001 
